Unnamed: 0,City,No. Stations,Air Quality,Index Value,Prominent Pollutant,year,Date,Season,Temp,Humidity,WindSpeed
242623,Delhi,36,Poor,211,"PM10, PM2.5",2023,2023-04-13,Summer,30.0,31.9,14.8
242701,Delhi,36,Poor,246,PM10,2023,2023-04-14,Summer,30.9,26.3,16.6
242719,Lucknow,6,Moderate,167,PM2.5,2023,2023-04-14,Summer,30.4,44.7,9.4
242736,Jaipur,5,Moderate,165,"PM10, PM2.5",2023,2023-04-14,Summer,31.7,30.0,10.3
242772,Mumbai,18,Moderate,126,"PM10, PM2.5",2023,2023-04-14,Summer,30.9,63.2,24.1
242890,Lucknow,6,Poor,211,PM2.5,2023,2023-04-15,Summer,30.1,45.0,11.2
242904,Mumbai,18,Moderate,110,"PM10, PM2.5",2023,2023-04-15,Summer,30.2,61.5,20.5
243024,Jaipur,5,Moderate,136,"PM10, PM2.5",2023,2023-04-15,Summer,32.0,27.6,31.7
243042,Delhi,35,Poor,235,PM10,2023,2023-04-15,Summer,32.3,24.7,10.6
243067,Jaipur,5,Moderate,112,"PM10, PM2.5",2023,2023-04-16,Summer,32.3,29.6,11.2
243102,Delhi,37,Poor,229,"PM10, PM2.5",2023,2023-04-16,Summer,32.6,28.3,14.8
243215,Mumbai,18,Satisfactory,100,"PM10, PM2.5",2023,2023-04-16,Summer,30.3,61.5,20.5
243227,Lucknow,6,Poor,204,PM2.5,2023,2023-04-16,Summer,32.0,39.5,18.4
243332,Lucknow,6,Moderate,181,PM2.5,2023,2023-04-17,Summer,32.5,39.2,20.2
243362,Mumbai,18,Satisfactory,95,"PM10, PM2.5",2023,2023-04-17,Summer,29.9,70.6,17.8
243388,Delhi,38,Poor,206,"PM10, PM2.5",2023,2023-04-17,Summer,32.3,30.0,13.2
243433,Jaipur,4,Moderate,144,"PM10, PM2.5",2023,2023-04-17,Summer,32.9,29.2,16.6
243473,Delhi,38,Poor,235,PM10,2023,2023-04-18,Summer,32.9,31.6,14.9
243575,Jaipur,4,Moderate,122,"PM10, PM2.5",2023,2023-04-18,Summer,33.7,24.5,18.4
243584,Mumbai,18,Moderate,103,"PM10, PM2.5",2023,2023-04-18,Summer,31.8,54.5,29.2
243605,Lucknow,6,Moderate,167,PM2.5,2023,2023-04-18,Summer,32.9,37.7,19.4
243675,Delhi,38,Poor,236,"PM10, PM2.5",2023,2023-04-19,Summer,31.4,35.1,18.4
243747,Mumbai,17,Moderate,125,"PM10, PM2.5",2023,2023-04-19,Summer,33.2,49.5,20.5
243750,Lucknow,6,Moderate,171,PM2.5,2023,2023-04-19,Summer,32.8,36.4,22.3
243775,Jaipur,4,Poor,226,"PM10, PM2.5",2023,2023-04-19,Summer,32.3,30.5,25.9
243869,Lucknow,6,Moderate,165,PM2.5,2023,2023-04-20,Summer,32.8,38.4,14.8
243881,Mumbai,15,Moderate,106,PM10,2023,2023-04-20,Summer,31.4,56.5,26.0
243910,Jaipur,5,Moderate,166,PM10,2023,2023-04-20,Summer,31.7,29.6,25.9
244029,Delhi,38,Moderate,159,"CO, PM10",2023,2023-04-20,Summer,29.2,40.0,27.7
244068,Delhi,39,Moderate,129,"NO2, O3",2023,2023-04-21,Summer,29.2,35.1,17.3
244089,Jaipur,5,Moderate,175,PM10,2023,2023-04-21,Summer,30.9,20.5,22.3
244181,Mumbai,17,Satisfactory,79,PM10,2023,2023-04-21,Summer,29.2,70.1,24.2
244216,Lucknow,6,Moderate,184,PM2.5,2023,2023-04-21,Summer,29.5,45.4,24.1
244268,Mumbai,17,Satisfactory,74,PM10,2023,2023-04-22,Summer,28.8,72.4,18.4
244301,Lucknow,6,Satisfactory,100,PM2.5,2023,2023-04-22,Summer,29.7,45.9,9.4
244392,Delhi,38,Moderate,141,PM10,2023,2023-04-22,Summer,29.5,29.1,18.4
244415,Jaipur,5,Moderate,139,PM10,2023,2023-04-22,Summer,30.3,21.3,22.3
244455,Mumbai,16,Satisfactory,86,PM10,2023,2023-04-23,Summer,28.7,71.8,24.1
244552,Jaipur,5,Moderate,134,"O3, PM10",2023,2023-04-23,Summer,26.5,35.2,25.9
244588,Lucknow,6,Moderate,132,PM2.5,2023,2023-04-23,Summer,27.0,52.1,18.4
244638,Delhi,39,Moderate,118,"NO2, PM10",2023,2023-04-23,Summer,27.1,28.2,18.4
244682,Delhi,39,Moderate,160,"PM10, PM2.5",2023,2023-04-24,Summer,26.9,35.0,16.6
244799,Jaipur,5,Satisfactory,99,"O3, PM10",2023,2023-04-24,Summer,26.8,39.1,16.6
244822,Mumbai,17,Satisfactory,77,"CO, PM10",2023,2023-04-24,Summer,29.0,78.5,18.4
244833,Lucknow,6,Satisfactory,66,PM10,2023,2023-04-24,Summer,24.3,63.8,24.1
244877,Jaipur,5,Moderate,110,"O3, PM10",2023,2023-04-25,Summer,28.2,33.5,18.4
244878,Delhi,39,Moderate,156,O3,2023,2023-04-25,Summer,27.6,36.3,16.6
244949,Mumbai,19,Moderate,101,"PM10, PM2.5",2023,2023-04-25,Summer,29.7,79.1,18.7
244988,Lucknow,6,Satisfactory,66,PM10,2023,2023-04-25,Summer,25.3,64.1,7.6
245194,Jaipur,5,Moderate,137,"O3, PM2.5",2023,2023-04-26,Summer,29.7,30.9,16.6
245198,Lucknow,6,Satisfactory,92,PM10,2023,2023-04-26,Summer,28.0,57.4,13.0
245220,Delhi,38,Poor,210,"NO2, PM10",2023,2023-04-26,Summer,29.1,35.5,9.4
245247,Mumbai,19,Satisfactory,94,"PM10, PM2.5",2023,2023-04-26,Summer,29.5,71.3,23.0
245271,Delhi,39,Poor,219,PM10,2023,2023-04-27,Summer,29.9,33.6,14.8
245288,Jaipur,6,Moderate,112,"O3, PM10",2023,2023-04-27,Summer,30.5,33.7,20.5
245410,Lucknow,6,Satisfactory,92,PM10,2023,2023-04-27,Summer,29.3,51.0,11.2
245450,Mumbai,18,Satisfactory,92,PM10,2023,2023-04-27,Summer,29.5,68.8,23.0
245468,Mumbai,17,Satisfactory,71,"CO, PM10",2023,2023-04-28,Summer,29.4,68.8,24.8
245496,Lucknow,6,Moderate,154,PM2.5,2023,2023-04-28,Summer,28.4,54.1,37.1
245620,Jaipur,6,Satisfactory,99,PM10,2023,2023-04-28,Summer,29.3,39.5,15.5
245639,Delhi,39,Moderate,150,"O3, PM2.5",2023,2023-04-28,Summer,28.4,41.4,12.4
245662,Lucknow,6,Satisfactory,99,PM10,2023,2023-04-29,Summer,28.0,59.8,13.0
245675,Mumbai,18,Satisfactory,81,PM2.5,2023,2023-04-29,Summer,29.5,65.5,23.0
245696,Jaipur,6,Satisfactory,94,PM10,2023,2023-04-29,Summer,25.8,57.0,22.3
245862,Delhi,37,Poor,216,"PM10, PM2.5",2023,2023-04-29,Summer,27.9,43.4,15.2
245871,Mumbai,18,Satisfactory,81,PM10,2023,2023-04-30,Summer,29.3,68.9,20.5
245905,Lucknow,6,Satisfactory,99,PM10,2023,2023-04-30,Summer,25.1,75.2,12.6
246028,Jaipur,6,Satisfactory,62,"O3, PM10",2023,2023-04-30,Summer,23.6,69.8,22.3
246048,Delhi,39,Moderate,132,"CO, PM2.5",2023,2023-04-30,Summer,25.7,58.4,11.4
246085,Delhi,38,Satisfactory,86,"NO2, PM10",2023,2023-05-01,Summer,21.7,89.7,14.8
246103,Jaipur,6,Satisfactory,60,O3,2023,2023-05-01,Summer,24.2,71.1,16.6
246219,Lucknow,6,Satisfactory,63,"NO2, PM10",2023,2023-05-01,Summer,24.0,81.5,25.9
246256,Mumbai,17,Satisfactory,74,"PM10, PM2.5",2023,2023-05-01,Summer,29.4,64.1,18.4
246282,Jaipur,6,Satisfactory,81,"NO2, O3",2023,2023-05-02,Summer,26.3,64.3,24.1
246343,Delhi,38,Satisfactory,76,"PM10, PM2.5",2023,2023-05-02,Summer,23.4,83.3,15.5
246393,Lucknow,6,Satisfactory,69,"NO2, PM10",2023,2023-05-02,Summer,25.9,77.3,12.2
246421,Mumbai,18,Satisfactory,78,"CO, PM10",2023,2023-05-02,Summer,29.5,65.8,20.5
246479,Mumbai,18,Satisfactory,80,PM10,2023,2023-05-03,Summer,29.7,65.8,20.5
246497,Lucknow,6,Satisfactory,81,"NO2, PM10",2023,2023-05-03,Summer,25.2,80.8,20.5
246632,Jaipur,6,Satisfactory,79,"O3, PM10",2023,2023-05-03,Summer,26.1,63.7,24.1
246636,Delhi,38,Moderate,107,"PM10, PM2.5",2023,2023-05-03,Summer,22.8,85.4,18.4
246658,Jaipur,6,Moderate,101,O3,2023,2023-05-04,Summer,26.5,63.5,16.6
246733,Delhi,37,Moderate,113,O3,2023,2023-05-04,Summer,24.6,71.2,9.4
246795,Mumbai,17,Satisfactory,76,PM10,2023,2023-05-04,Summer,29.5,69.1,20.5
246807,Lucknow,6,Satisfactory,62,"NO2, PM10",2023,2023-05-04,Summer,25.7,77.2,7.6
246889,Mumbai,16,Satisfactory,75,PM10,2023,2023-05-05,Summer,29.7,69.9,20.5
246984,Delhi,37,Moderate,183,"O3, PM2.5",2023,2023-05-05,Summer,27.9,56.9,11.2
247027,Jaipur,6,Moderate,107,"O3, PM10",2023,2023-05-05,Summer,29.7,48.9,11.2
247040,Lucknow,6,Satisfactory,70,PM10,2023,2023-05-05,Summer,27.7,68.0,11.2
247067,Delhi,38,Poor,234,"PM10, PM2.5",2023,2023-05-06,Summer,28.6,49.4,27.7
247088,Jaipur,6,Moderate,110,"O3, PM10",2023,2023-05-06,Summer,30.6,41.0,18.4
247213,Lucknow,6,Satisfactory,86,PM10,2023,2023-05-06,Summer,29.7,59.6,22.3
247254,Mumbai,16,Satisfactory,74,PM10,2023,2023-05-06,Summer,29.9,69.2,21.7
247277,Delhi,39,Moderate,173,"O3, PM2.5",2023,2023-05-07,Summer,29.4,46.3,15.3
247299,Jaipur,5,Moderate,132,NO2,2023,2023-05-07,Summer,31.4,36.3,27.7
247421,Mumbai,17,Satisfactory,84,PM10,2023,2023-05-07,Summer,30.0,71.5,19.3
247423,Lucknow,6,Moderate,109,PM10,2023,2023-05-07,Summer,31.2,49.4,18.4
247484,Jaipur,2,Moderate,115,NO2,2023,2023-05-08,Summer,32.4,27.9,22.0
247494,Lucknow,6,Moderate,105,PM10,2023,2023-05-08,Summer,30.0,47.8,24.1
247524,Mumbai,16,Satisfactory,82,"PM10, PM2.5",2023,2023-05-08,Summer,30.3,74.5,19.3
247584,Delhi,38,Moderate,131,"O3, PM2.5",2023,2023-05-08,Summer,29.2,53.0,20.5
247705,Delhi,39,Moderate,197,"PM10, PM2.5",2023,2023-05-09,Summer,30.3,35.8,14.8
247712,Jaipur,4,Moderate,128,PM10,2023,2023-05-09,Summer,33.3,16.6,20.5
247749,Mumbai,18,Satisfactory,91,PM10,2023,2023-05-09,Summer,30.5,73.7,18.1
247753,Lucknow,6,Moderate,108,PM2.5,2023,2023-05-09,Summer,31.6,45.4,22.3
247880,Delhi,38,Poor,203,PM2.5,2023,2023-05-10,Summer,30.5,24.8,14.8
247890,Jaipur,6,Moderate,141,PM10,2023,2023-05-10,Summer,32.1,18.6,20.5
248051,Mumbai,18,Moderate,112,"PM10, PM2.5",2023,2023-05-10,Summer,30.7,78.4,22.3
248064,Lucknow,6,Moderate,109,PM10,2023,2023-05-10,Summer,30.2,39.7,18.7
248110,Mumbai,18,Moderate,121,PM10,2023,2023-05-11,Summer,31.1,79.2,20.5
248184,Lucknow,6,Moderate,118,PM2.5,2023,2023-05-11,Summer,29.9,40.6,14.4
248204,Jaipur,6,Moderate,115,"O3, PM10",2023,2023-05-11,Summer,33.0,19.8,18.4
248256,Delhi,39,Poor,274,"PM10, PM2.5",2023,2023-05-11,Summer,31.1,29.7,10.1
248283,Mumbai,17,Moderate,120,PM10,2023,2023-05-12,Summer,31.0,78.6,22.3
248301,Lucknow,6,Moderate,159,PM2.5,2023,2023-05-12,Summer,31.3,41.0,6.5
248424,Jaipur,6,Moderate,113,"O3, PM10",2023,2023-05-12,Summer,34.3,19.1,14.8
248474,Delhi,39,Poor,227,PM10,2023,2023-05-12,Summer,32.8,27.9,13.0
248498,Mumbai,17,Satisfactory,99,PM10,2023,2023-05-13,Summer,31.0,77.0,19.9
248519,Lucknow,6,Moderate,154,PM2.5,2023,2023-05-13,Summer,32.1,42.2,11.2
248642,Jaipur,6,Moderate,159,"PM10, PM2.5",2023,2023-05-13,Summer,35.9,19.4,27.7
248664,Delhi,39,Poor,235,PM2.5,2023,2023-05-13,Summer,33.5,31.6,14.8
248730,Jaipur,6,Moderate,191,PM10,2023,2023-05-14,Summer,33.8,27.7,37.1
248752,Mumbai,15,Satisfactory,52,"CO, SO2",2023,2023-05-14,Summer,30.7,75.0,18.4
248764,Lucknow,5,Moderate,170,PM2.5,2023,2023-05-14,Summer,32.5,45.4,14.8
248841,Delhi,39,Poor,259,"PM10, PM2.5",2023,2023-05-14,Summer,33.6,30.8,14.8
248971,Lucknow,6,Moderate,182,PM2.5,2023,2023-05-15,Summer,32.7,40.6,16.6
248982,Jaipur,5,Moderate,127,PM10,2023,2023-05-15,Summer,31.9,45.0,22.3
249041,Mumbai,13,Satisfactory,68,PM10,2023,2023-05-15,Summer,31.1,73.2,20.5
249047,Delhi,38,Moderate,162,"O3, PM2.5",2023,2023-05-15,Summer,33.9,27.6,21.3
249071,Jaipur,6,Moderate,116,"PM10, PM2.5",2023,2023-05-16,Summer,32.9,36.4,27.7
249152,Lucknow,6,Moderate,151,PM2.5,2023,2023-05-16,Summer,32.7,45.1,14.8
249163,Mumbai,15,Satisfactory,67,"CO, PM10",2023,2023-05-16,Summer,31.4,70.6,22.3
249168,Delhi,39,Poor,254,PM10,2023,2023-05-16,Summer,33.4,30.4,22.9
249279,Delhi,37,Very Poor,336,"PM10, PM2.5",2023,2023-05-17,Summer,33.3,33.3,14.8
249365,Jaipur,6,Moderate,135,PM10,2023,2023-05-17,Summer,34.7,36.2,20.5
249445,Lucknow,6,Very Poor,311,PM10,2023,2023-05-17,Summer,34.3,41.0,18.4
249456,Mumbai,16,Satisfactory,69,"CO, PM10",2023,2023-05-17,Summer,31.1,70.8,19.9
249528,Mumbai,18,Satisfactory,75,PM10,2023,2023-05-18,Summer,30.7,72.8,19.8
249535,Lucknow,6,Poor,201,PM2.5,2023,2023-05-18,Summer,32.6,45.5,25.9
249588,Delhi,37,Moderate,149,"O3, PM10",2023,2023-05-18,Summer,29.8,50.9,33.5
249648,Jaipur,6,Moderate,164,"PM10, PM2.5",2023,2023-05-18,Summer,32.6,39.8,18.4
249703,Delhi,36,Moderate,152,"O3, PM2.5",2023,2023-05-19,Summer,31.9,40.5,19.6
249800,Mumbai,18,Satisfactory,76,PM10,2023,2023-05-19,Summer,30.7,74.0,18.9
249845,Jaipur,6,Moderate,172,PM10,2023,2023-05-19,Summer,33.7,35.8,14.8
249856,Lucknow,6,Moderate,108,PM2.5,2023,2023-05-19,Summer,32.8,44.9,27.7
249878,Mumbai,17,Satisfactory,80,PM10,2023,2023-05-20,Summer,30.7,71.7,21.8
249919,Lucknow,6,Moderate,147,"PM10, PM2.5",2023,2023-05-20,Summer,33.1,42.5,22.7
249985,Delhi,34,Moderate,186,"PM10, PM2.5",2023,2023-05-20,Summer,33.5,32.9,14.8
250072,Jaipur,6,Moderate,153,PM10,2023,2023-05-20,Summer,35.3,24.4,18.4
250111,Delhi,37,Poor,215,PM10,2023,2023-05-21,Summer,35.7,27.5,14.8
250179,Mumbai,18,Satisfactory,73,PM10,2023,2023-05-21,Summer,30.6,70.3,24.1
250217,Lucknow,6,Moderate,156,PM2.5,2023,2023-05-21,Summer,34.1,44.9,7.6
250251,Jaipur,6,Moderate,126,PM10,2023,2023-05-21,Summer,36.9,22.4,25.9
250285,Delhi,37,Moderate,199,"PM10, PM2.5",2023,2023-05-22,Summer,36.9,26.7,18.6
250367,Jaipur,6,Moderate,118,PM10,2023,2023-05-22,Summer,36.8,26.2,24.1
250404,Mumbai,17,Satisfactory,70,PM10,2023,2023-05-22,Summer,30.5,71.5,21.8
250430,Lucknow,6,Moderate,174,"PM10, PM2.5",2023,2023-05-22,Summer,34.3,48.7,11.2
250582,Delhi,37,Moderate,198,"PM10, PM2.5",2023,2023-05-23,Summer,36.9,25.0,28.4
250607,Jaipur,5,Moderate,102,NO2,2023,2023-05-23,Summer,36.7,28.7,20.5
250650,Mumbai,17,Satisfactory,79,PM10,2023,2023-05-23,Summer,30.8,72.2,23.5
250666,Lucknow,6,Moderate,136,"PM10, PM2.5",2023,2023-05-23,Summer,34.7,53.3,14.8
250680,Lucknow,6,Moderate,136,PM10,2023,2023-05-24,Summer,32.0,56.9,25.9
250692,Mumbai,18,Satisfactory,69,PM10,2023,2023-05-24,Summer,31.0,70.6,20.5
250834,Jaipur,5,Moderate,120,PM10,2023,2023-05-24,Summer,27.7,59.3,33.5
250847,Delhi,37,Moderate,158,PM2.5,2023,2023-05-24,Summer,30.0,46.3,18.4
250898,Lucknow,6,Satisfactory,84,PM10,2023,2023-05-25,Summer,29.0,72.9,18.4
250961,Mumbai,18,Satisfactory,68,PM10,2023,2023-05-25,Summer,31.1,67.4,20.5
251050,Delhi,35,Moderate,106,O3,2023,2023-05-25,Summer,28.6,53.4,30.6
251073,Jaipur,4,Satisfactory,56,"O3, PM10",2023,2023-05-25,Summer,27.5,60.3,64.8
251130,Delhi,36,Satisfactory,98,"NO2, O3",2023,2023-05-26,Summer,28.2,52.6,14.8
251141,Lucknow,6,Satisfactory,60,PM10,2023,2023-05-26,Summer,26.5,77.7,22.3
251151,Mumbai,18,Satisfactory,67,"CO, PM2.5",2023,2023-05-26,Summer,31.0,72.4,22.3
251165,Jaipur,5,Satisfactory,90,"O3, PM10",2023,2023-05-26,Summer,25.3,76.1,27.7
251305,Delhi,36,Moderate,110,"O3, PM10",2023,2023-05-27,Summer,27.3,66.7,20.5
251320,Jaipur,5,Satisfactory,96,PM10,2023,2023-05-27,Summer,28.2,65.5,27.7
251436,Lucknow,6,Moderate,102,"CO, PM10",2023,2023-05-27,Summer,26.2,79.6,37.1
251470,Mumbai,17,Satisfactory,73,PM10,2023,2023-05-27,Summer,31.2,67.9,18.4
251563,Lucknow,6,Satisfactory,83,PM10,2023,2023-05-28,Summer,28.7,68.0,11.2
251580,Mumbai,17,Satisfactory,75,PM10,2023,2023-05-28,Summer,31.3,69.7,19.4
251595,Delhi,35,Moderate,134,"O3, PM10",2023,2023-05-28,Summer,29.8,62.0,12.6
251670,Jaipur,5,Satisfactory,77,PM10,2023,2023-05-28,Summer,27.3,66.2,24.1
251686,Mumbai,14,Satisfactory,78,"CO, PM10",2023,2023-05-29,Summer,31.3,73.5,22.3
251731,Lucknow,5,Satisfactory,90,PM10,2023,2023-05-29,Summer,31.3,62.7,9.4
251837,Delhi,35,Moderate,136,PM10,2023,2023-05-29,Summer,27.0,69.7,15.7
251847,Jaipur,6,Satisfactory,75,PM10,2023,2023-05-29,Summer,27.3,60.0,14.8
251982,Mumbai,17,Satisfactory,80,PM10,2023,2023-05-30,Summer,31.4,73.3,20.2
251992,Lucknow,6,Moderate,108,PM10,2023,2023-05-30,Summer,32.4,60.7,27.7
251997,Delhi,35,Moderate,115,O3,2023,2023-05-30,Summer,27.1,68.7,59.4
252082,Jaipur,6,Satisfactory,96,PM10,2023,2023-05-30,Summer,28.1,60.0,24.1
252085,Jaipur,6,Satisfactory,73,"O3, PM10",2023,2023-05-31,Summer,27.3,62.3,22.3
252114,Lucknow,6,Satisfactory,87,PM10,2023,2023-05-31,Summer,31.4,57.5,14.8
252164,Mumbai,17,Satisfactory,97,"PM10, PM2.5",2023,2023-05-31,Summer,31.7,72.7,20.5
252192,Delhi,36,Satisfactory,85,"NO2, PM2.5",2023,2023-05-31,Summer,25.2,81.3,26.9
252368,Delhi,38,Satisfactory,96,"PM10, PM2.5",2023,2023-06-01,Monsoon,26.0,73.3,18.4
252393,Jaipur,6,Satisfactory,69,PM10,2023,2023-06-01,Monsoon,27.4,65.8,25.9
252438,Mumbai,17,Satisfactory,89,"CO, PM10",2023,2023-06-01,Monsoon,31.1,75.9,18.4
252493,Lucknow,6,Satisfactory,90,PM10,2023,2023-06-01,Monsoon,31.6,52.0,20.5
252508,Delhi,38,Moderate,120,"PM10, PM2.5",2023,2023-06-02,Monsoon,28.5,53.9,11.2
252515,Jaipur,6,Satisfactory,70,PM10,2023,2023-06-02,Monsoon,30.0,62.9,14.8
252640,Lucknow,6,Satisfactory,94,PM10,2023,2023-06-02,Monsoon,32.0,51.7,22.3
252684,Mumbai,17,Satisfactory,84,PM10,2023,2023-06-02,Monsoon,31.2,71.4,18.4
252708,Lucknow,6,Moderate,102,PM10,2023,2023-06-03,Monsoon,32.7,49.4,16.6
252717,Mumbai,17,Satisfactory,74,PM10,2023,2023-06-03,Monsoon,31.5,71.0,22.3
252766,Delhi,37,Moderate,121,"O3, PM10",2023,2023-06-03,Monsoon,30.4,49.0,12.9
252784,Jaipur,6,Satisfactory,100,PM10,2023,2023-06-03,Monsoon,31.8,55.9,37.1
252901,Lucknow,6,Moderate,120,PM10,2023,2023-06-04,Monsoon,32.2,51.5,25.9
252913,Mumbai,16,Satisfactory,72,PM10,2023,2023-06-04,Monsoon,31.7,73.6,19.4
253024,Delhi,37,Moderate,171,"PM10, PM2.5",2023,2023-06-04,Monsoon,29.4,60.3,13.2
253048,Jaipur,6,Satisfactory,84,PM10,2023,2023-06-04,Monsoon,29.9,50.2,22.3
253154,Lucknow,6,Satisfactory,96,PM10,2023,2023-06-05,Monsoon,31.7,57.0,16.6
253170,Jaipur,6,Moderate,113,"O3, PM10",2023,2023-06-05,Monsoon,31.6,48.9,11.2
253209,Mumbai,16,Satisfactory,73,"CO, PM10",2023,2023-06-05,Monsoon,31.3,73.1,21.2
253279,Delhi,35,Moderate,166,"PM10, PM2.5",2023,2023-06-05,Monsoon,31.7,52.6,18.4
253310,Delhi,36,Moderate,139,PM2.5,2023,2023-06-06,Monsoon,31.5,48.1,14.8
253331,Jaipur,6,Moderate,103,PM10,2023,2023-06-06,Monsoon,32.4,43.0,24.2
253481,Lucknow,6,Moderate,122,PM2.5,2023,2023-06-06,Monsoon,32.9,49.8,16.6
253482,Mumbai,16,Satisfactory,81,"CO, PM10",2023,2023-06-06,Monsoon,31.5,72.7,20.5
253515,Mumbai,17,Satisfactory,87,PM10,2023,2023-06-07,Monsoon,31.5,69.4,20.5
253532,Lucknow,6,Moderate,102,PM10,2023,2023-06-07,Monsoon,33.6,45.8,18.4
253624,Jaipur,6,Moderate,143,PM10,2023,2023-06-07,Monsoon,32.7,36.7,18.4
253698,Delhi,38,Poor,239,"PM10, PM2.5",2023,2023-06-07,Monsoon,32.4,39.3,13.7
253757,Delhi,38,Moderate,161,"PM10, PM2.5",2023,2023-06-08,Monsoon,33.8,35.1,18.4
253771,Lucknow,6,Moderate,123,PM2.5,2023,2023-06-08,Monsoon,34.3,45.2,25.9
253785,Mumbai,17,Satisfactory,89,"CO, PM10",2023,2023-06-08,Monsoon,31.8,70.2,24.1
253790,Jaipur,5,Moderate,148,"PM10, PM2.5",2023,2023-06-08,Monsoon,34.0,45.3,37.1
253928,Mumbai,17,Satisfactory,81,"PM10, PM2.5",2023,2023-06-09,Monsoon,32.3,69.4,26.0
253950,Lucknow,6,Moderate,128,PM2.5,2023,2023-06-09,Monsoon,34.7,46.1,20.5
254036,Jaipur,5,Moderate,105,"NO2, PM10",2023,2023-06-09,Monsoon,34.0,43.0,24.1
254090,Delhi,37,Moderate,152,"PM10, PM2.5",2023,2023-06-09,Monsoon,33.8,40.9,19.7
254139,Jaipur,5,Moderate,115,PM10,2023,2023-06-10,Monsoon,34.6,43.1,20.4
254165,Mumbai,16,Satisfactory,85,"CO, PM2.5",2023,2023-06-10,Monsoon,32.5,62.2,26.0
254198,Lucknow,6,Moderate,134,PM2.5,2023,2023-06-10,Monsoon,34.8,51.3,14.8
254284,Delhi,37,Moderate,134,"PM10, PM2.5",2023,2023-06-10,Monsoon,34.4,39.5,16.6
254348,Lucknow,6,Moderate,172,PM2.5,2023,2023-06-11,Monsoon,35.7,48.7,25.9
254363,Mumbai,16,Satisfactory,85,"CO, PM10",2023,2023-06-11,Monsoon,31.4,62.8,26.0
254470,Delhi,37,Moderate,130,"PM10, PM2.5",2023,2023-06-11,Monsoon,32.8,48.5,20.5
254473,Jaipur,5,Moderate,110,PM10,2023,2023-06-11,Monsoon,34.6,44.9,22.3
254527,Lucknow,6,Moderate,176,PM2.5,2023,2023-06-12,Monsoon,35.7,48.6,25.9
254547,Mumbai,16,Satisfactory,90,"CO, PM10",2023,2023-06-12,Monsoon,31.3,69.9,33.5
254572,Jaipur,5,Moderate,133,PM10,2023,2023-06-12,Monsoon,35.6,41.2,27.7
254722,Delhi,29,Moderate,169,"PM10, PM2.5",2023,2023-06-12,Monsoon,34.9,45.1,22.2
254739,Jaipur,5,Satisfactory,92,PM10,2023,2023-06-13,Monsoon,35.7,41.2,27.7
254825,Delhi,33,Poor,205,PM10,2023,2023-06-13,Monsoon,36.5,39.7,32.7
254848,Lucknow,6,Moderate,193,PM2.5,2023,2023-06-13,Monsoon,36.5,49.1,29.5
254902,Mumbai,16,Satisfactory,83,"CO, SO2",2023,2023-06-13,Monsoon,30.7,75.9,30.0
255001,Lucknow,6,Moderate,198,"PM10, PM2.5",2023,2023-06-14,Monsoon,36.5,46.0,34.9
255012,Jaipur,6,Moderate,107,PM10,2023,2023-06-14,Monsoon,35.0,44.2,24.1
255063,Mumbai,16,Satisfactory,78,"CO, PM10",2023,2023-06-14,Monsoon,30.9,77.7,25.9
255140,Delhi,37,Poor,213,"PM10, PM2.5",2023,2023-06-14,Monsoon,35.4,40.4,26.0
255239,Lucknow,6,Moderate,168,"PM10, PM2.5",2023,2023-06-15,Monsoon,35.7,50.8,35.3
255274,Mumbai,17,Satisfactory,83,PM10,2023,2023-06-15,Monsoon,31.1,73.3,40.3
255286,Delhi,37,Moderate,154,"PM10, PM2.5",2023,2023-06-15,Monsoon,33.5,45.2,21.8
255302,Jaipur,6,Moderate,102,PM10,2023,2023-06-15,Monsoon,33.4,51.6,26.8
255394,Mumbai,18,Satisfactory,84,"PM10, SO2",2023,2023-06-16,Monsoon,30.9,76.0,44.3
255514,Delhi,37,Moderate,119,"PM10, PM2.5",2023,2023-06-16,Monsoon,32.0,56.2,22.9
255544,Lucknow,6,Moderate,155,PM2.5,2023,2023-06-16,Monsoon,35.2,51.6,27.7
255580,Jaipur,5,Satisfactory,78,PM10,2023,2023-06-16,Monsoon,32.1,57.8,20.5
255669,Jaipur,6,Satisfactory,81,PM10,2023,2023-06-17,Monsoon,30.6,66.1,27.7
255707,Delhi,37,Moderate,119,"O3, PM10",2023,2023-06-17,Monsoon,32.5,62.0,13.0
255737,Lucknow,6,Moderate,102,PM2.5,2023,2023-06-17,Monsoon,36.0,51.7,20.5
255786,Mumbai,17,Satisfactory,89,PM10,2023,2023-06-17,Monsoon,30.8,78.7,24.1
255859,Lucknow,6,Satisfactory,97,PM10,2023,2023-06-18,Monsoon,35.6,53.3,18.4
255898,Mumbai,18,Satisfactory,98,PM10,2023,2023-06-18,Monsoon,30.8,77.0,22.3
255916,Delhi,37,Satisfactory,90,PM10,2023,2023-06-18,Monsoon,31.5,66.2,15.7
255939,Jaipur,6,Satisfactory,74,PM10,2023,2023-06-18,Monsoon,27.0,84.3,20.5
256059,Lucknow,6,Satisfactory,92,PM10,2023,2023-06-19,Monsoon,34.2,61.8,24.1
256073,Mumbai,17,Satisfactory,92,PM10,2023,2023-06-19,Monsoon,30.9,74.7,20.5
256135,Delhi,29,Satisfactory,75,"CO, PM10",2023,2023-06-19,Monsoon,28.6,81.0,16.6
256205,Jaipur,4,Satisfactory,85,PM10,2023,2023-06-19,Monsoon,26.8,89.4,20.5
